order_id,movie_name,director,production_company,importer,distributor,release_date,movie_type,long_short,nationality,nation_screen_count,nation_revenue,num_movie_audience,seoul_revenue,seoul_audience,genre,movie_rating,movie_classification
3357,이젠 스네요,,,,주식회사 미콘,2021-08-19,개봉영화,장편,일본,1,"1,000",1,0,0,드라마,청소년관람불가,일반영화
3358,이터널 친구엄마,,,,(주)라온컴퍼니플러스,2021-10-18,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3359,이터널 친구엄마 무삭제판,,,,(주)라온컴퍼니플러스,2022-01-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3360,이혼녀는 무엇으로 사는가,마츠모토 신지,,,(주)라온컴퍼니플러스,2022-07-27,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3361,이혼한 친구를 맛본 남편,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-08-11,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3362,익스파이어드,,,(주)콘텐트마인,(주)콘텐트마인,2023-06-08,개봉영화,장편,호주,1,"1,000",1,0,0,SF,15세이상관람가,일반영화
3363,인정받은 여친의 가랑이,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-10-05,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3364,일본 누나:화끈 플레이,쿠와티,,,(주)영진크리에이티브,2021-11-02,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3365,일본에서 제일 키큰 모델급 유부녀,코지마 유키오,,,(주)도키엔터테인먼트,2023-07-14,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3366,일부이처제,리차드 킴,영화사 산들바람,,영화사 산들바람,2023-08-23,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3367,임신하고픈 데카걸 아리스 잔뜩 모아 한번에 보내줘,디렉터 O,,,(주)영진크리에이티브,2023-08-05,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3368,입부터 가랑이까지,모소조쿠,,,(주)가온콘텐츠,2022-11-10,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3369,입부터 가랑이까지 무삭제판,모소조쿠,,,(주)가온콘텐츠,2023-01-31,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3370,입사동기,최정자,폭풍의 눈,,주식회사 플릭스코,2022-11-29,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3371,입양딸 : 여자가 되다,민정현,(주)영화사가을,,(주)영화사가을,2022-12-02,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3372,입양딸 : 여자가 되다 무삭제,민정현,(주)영화사가을,,(주)영화사가을,2023-05-02,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3373,잊지못한 그놈의 물건,카즈마,,,(주)코빈커뮤니케이션즈,2022-05-23,개봉영화,장편,일본,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3374,잊혀질 남편의 맛,,,,(주)라온컴퍼니플러스,2022-02-14,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3375,잊혀질 남편의 맛 무삭제판,,,,(주)라온컴퍼니플러스,2022-05-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3376,자매 돌려먹기,김종석,컨텐츠레드,,(주)컨텐츠 빌리지,2021-08-19,개봉영화,장편,한국,1,"1,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3377,자매 돌려먹기 - 무삭제판,김종석,컨텐츠레드,,(주)컨텐츠 빌리지,2021-11-11,개봉영화,장편,한국,1,"1,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3378,자매의 섹스수업,마태수,아우라 필름,,케이엘 픽쳐스,2022-04-21,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3379,자매의젖은성감대,김레이,스마일컨텐츠,,스마일컨텐츠,2023-01-13,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3380,자매의젖은성감대-무삭제,김레이,스마일컨텐츠,,스마일컨텐츠,2023-04-26,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3381,자연산C컵유정의오르가즘,김승환,스마일컨텐츠,,스마일컨텐츠,2022-03-25,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3382,자연산C컵유정의오르가즘-무삭제,김승환,스마일컨텐츠,,스마일컨텐츠,2022-05-25,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3383,자위 중독 여대생,성숙희,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-07-20,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3384,자위하는 오빠와 옆집 여동생,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-09-07,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3385,자유로부인의 절정시대,정지승,(주)코빈커뮤니케이션즈,,(주)코빈커뮤니케이션즈,2021-08-24,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3386,자지 말라는 여후배:자꾸만 조여와,토도,,,(주)영진크리에이티브,2023-08-04,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3387,자지러지는 장모님,사쿠라비토,,,(주)가온콘텐츠,2023-06-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3388,자지러진 육덕 며느리,카리노나 마이,,,주식회사 미콘,2023-03-28,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3389,자지만 말구요,한대위,(주)영화사가을,,(주)영화사가을,2022-01-03,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3390,자지만 말구요 무삭제,한대위,(주)영화사가을,,(주)영화사가을,2022-05-15,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3391,잔뜩 물오른 며느리,사쿠라비토,,,(주)영진크리에이티브,2022-06-30,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3392,잔뜩 쌓인 새엄마 달래주기,오가타 킨,,,(주)영진크리에이티브,2022-08-20,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3393,잔뜩 쌓인 새엄마 코즈에,나카노 야요이,,,(주)영진크리에이티브,2022-05-07,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3394,잔뜩 젖은 새엄마 유우키,츠지 코지,,,(주)영진크리에이티브,2022-11-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3395,잘 뚫는 배관공:다른 곳도 뚫어줘요,우치야마 카즈오,,,(주)영진크리에이티브,2023-08-07,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3396,잘 벌리는 옆집여자,디렉터 O,,,(주)영진크리에이티브,2023-03-10,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3397,잘 빨고 헹구는 가정부 아줌마,,,,(주)코빈커뮤니케이션즈,2021-12-06,개봉영화,장편,일본,1,"1,000",1,0,0,드라마,청소년관람불가,일반영화
3398,잘 빨아주는 이웃들,카오루,,,(주)영진크리에이티브,2022-03-23,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3399,잘 빼주는 제수씨,토미죠 타로,,,(주)영진크리에이티브,2022-10-07,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3400,잘 세우는 누나들,야만카 소쿠스,,,(주)영진크리에이티브,2022-03-25,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3401,잘 세우는 도우미가 좋아,나베,,,(주)영진크리에이티브,2022-08-11,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3402,잘 세우는 며느리,사쿠라비토,,,(주)영진크리에이티브,2021-09-14,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3403,잘 세우는 새엄마,유키히로 나스,,,(주)영진크리에이티브,2021-07-27,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3404,잘 세우는 옆집 여자 : 잔뜩 쌓였어,디렉터 O,,,(주)영진크리에이티브,2023-04-29,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3405,잘 세워주는 아이카,버드맨 텟페이,,,(주)영진크리에이티브,2022-11-11,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3406,잘 싸게 해주는 선생님,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-10-20,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3407,잘 싸는 예쁜 누나,마태수,아우라 필름,,케이엘 픽쳐스,2022-04-07,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3408,잘 주는 아줌마:거칠게 해줘요,디렉터 O,,,(주)영진크리에이티브,2022-12-26,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3409,잘 주는 옆집 부인 : 젖었어요,디렉터 O,,,(주)영진크리에이티브,2022-11-28,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3410,잘 주는 옆집 부인 : 제가 해줄게요,디렉터 O,,,(주)영진크리에이티브,2023-07-31,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3411,잘 주는 착한 아줌마들,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-08-18,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3412,잘 주는 친구누나:발기부전 치료해줄게,비바 곤조,,,(주)영진크리에이티브,2023-06-23,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3413,잘빠진 며늘아기,이로운,(주)영화사히트,,(주)영화사히트,2022-08-05,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3414,잘빠진 새엄마,이로운,(주)영화사히트,,(주)영화사히트,2021-12-07,개봉영화,장편,한국,1,"1,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3415,잘세우는 과외선생,이로운,(주)영화사히트,,(주)영화사히트,2022-06-06,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3416,잘세우는 여선생,이로운,(주)영화사히트,,(주)영화사히트,2022-01-11,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3417,잘주는 며느리 잘먹는 아버님,테이 쟈가,,,(주)라온컴퍼니플러스,2022-04-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3418,잘주는 며느리 잘먹는 아버님 무삭제판,테이 쟈가,,,(주)라온컴퍼니플러스,2022-06-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3419,잘하는 여선배 젖은 스타킹,코엔지 고로,,,(주)영진크리에이티브,2023-10-18,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3420,잘하는옆집누나,김레이,스마일컨텐츠,,스마일컨텐츠,2022-10-04,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3421,잘하는옆집누나-무삭제,김레이,스마일컨텐츠,,스마일컨텐츠,2022-11-23,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3422,잠든 남편 몰래 스릴정사,사쿠라비토,,,(주)영진크리에이티브,2022-12-09,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3423,잠든 여선배 다리 사이 쫄리는 맛,하스시이,,,(주)영진크리에이티브,2023-08-05,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3424,장난스런 섹스,이로운,(주)영화사히트,,(주)영화사히트,2022-08-03,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3425,장모 무릎위 사위,,,,(주)라온컴퍼니플러스,2021-10-25,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3426,장모:딸보다 내가 잘하지?,오가타 킨,,,(주)영진크리에이티브,2022-09-12,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3427,장모님의 노출증,아마엔보 쇼군,,,(주)영진크리에이티브,2021-07-21,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3428,장모님의 빨간 맛,나카노 야요이,,,(주)영진크리에이티브,2022-03-25,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3429,장모님의 사위사냥,버드맨 텟페이,,,(주)라온컴퍼니플러스,2022-07-06,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3430,장모님의 사위사냥 무삭제판,버드맨 텟페이,,,(주)가온콘텐츠,2022-12-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3431,장모님의 속살,에도마사,,,(주)영진크리에이티브,2021-07-28,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3432,장모님의 음탕한 페로몬,반 타로,,,(주)영진크리에이티브,2022-10-07,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3433,장모와 사위의 뜨거운 사정,오가타 킨,,,(주)영진크리에이티브,2022-09-22,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3434,장모의 사생활,카부토가니,,,(주)영진크리에이티브,2021-07-27,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
3435,장모의 소원:한번만 해볼게,디렉터 O,,,(주)영진크리에이티브,2022-12-20,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3436,재수생과 착한 하숙집 아줌마,,,,(주)코빈커뮤니케이션즈,2022-02-18,개봉영화,장편,일본,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3437,저의 아내는 불량품입니다,,,,(주)씨맥스커뮤니케이션즈,2022-11-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3438,저주받은 자들,예프게니 루만,,,스튜디오엘론(주),2021-07-29,개봉영화,장편,기타,1,"1,000",1,0,0,공포(호러),15세이상관람가,일반영화
3439,적셔준 마사지 : 한 방울까지,디렉터 O,,,(주)영진크리에이티브,2023-05-30,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3440,전망 좋은 요트 : 천국으로 가는 요트,김레이,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,2022-11-04,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3441,전설의 텍사스 일공주,야신수,(주)이십일세기미디어,,(주)이십일세기미디어,2022-03-23,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3442,절정의 맛,성운아,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2022-07-08,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
3443,젊은 대물에 중독된 아줌마,이나바루,,,(주)코빈커뮤니케이션즈,2022-10-27,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
